gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2142,3520,2157,2911,6.0,3811,2011,1438,1200,1864,1880,2065,1676,1632,2345,2527,891,59.15,336.7,0
2070,3520,2157,1301,26.0,401,401,1438,2105,1864,1425,2065,1676,1673,2345,2527,962,29.8,786.5,0
2070,692,2055,2911,69.0,3811,2011,1867,1200,1441,1880,2065,1676,1632,870,1685,927,87.3,6055.55,0
2142,692,2055,2911,29.0,3811,1800,1867,2105,1864,1880,1240,1676,1673,2345,2527,1432,79.3,2414.55,0
2070,3520,2055,1301,58.0,3811,2011,907,907,907,907,907,907,907,997,2527,962,19.85,1158.85,0
2142,3520,2055,1301,24.0,3811,1800,1438,1200,1864,1880,2065,1629,1632,870,1685,962,74.8,1821.2,0
2142,3520,2055,2911,70.0,3811,1800,1438,2105,1441,1425,1240,1629,1673,997,1685,927,76.1,5264.25,0
2142,3520,2157,2911,2.0,3811,2011,1867,1200,1864,1880,2065,1676,1673,2345,2527,1432,75.7,189.2,1
2070,692,2157,2911,28.0,3811,1800,1438,2105,1441,1425,1240,1676,1673,2345,1685,891,64.45,1867.6,0
2142,3520,2055,1301,70.0,3811,1800,1438,1200,1441,1425,1240,1629,1632,997,2527,927,90.15,6237.05,0
2070,3520,2157,2911,7.0,3811,2011,907,907,907,907,907,907,907,2345,1685,962,19.3,144.95,0
2070,3520,2055,2911,46.0,3811,1800,1438,1200,1864,1880,2065,1676,1673,2345,1685,1432,53.1,2459.8,0
2142,692,2055,2911,34.0,3811,2011,1867,2105,1864,1880,2065,1676,1673,2345,1685,927,71.55,2427.35,0
2142,3520,2055,2911,15.0,3811,2011,907,907,907,907,907,907,907,2345,2527,927,19.45,340.85,0
2142,692,2055,2911,53.0,3811,1800,1438,1200,1864,1880,1240,1676,1673,870,2527,1432,60.05,3229.65,1
2070,3520,2055,2911,64.0,3811,2011,1867,1200,1864,1425,2065,1629,1632,997,2527,891,99.0,6375.8,0
2142,3520,2157,1301,1.0,3811,2011,907,907,907,907,907,907,907,2345,2527,962,19.2,19.2,0
2070,3520,2157,2911,4.0,3811,2011,1438,2105,1864,1880,2065,1676,1673,2345,2527,962,45.3,196.95,1
2142,3520,2157,2911,1.0,3811,2011,1438,2105,1864,1425,2065,1676,1673,2345,2527,962,49.65,49.65,1
2142,3520,2055,1301,6.0,3811,2011,1438,1200,1864,1880,2065,1676,1673,2345,2527,1432,49.15,295.65,0
2142,3520,2055,1301,8.0,3811,2011,1438,1200,1864,1880,2065,1676,1673,2345,2527,927,51.3,411.6,0
2070,3520,2157,2911,3.0,401,401,1438,1200,1864,1880,1240,1676,1673,2345,1685,962,34.25,139.35,1
2142,3520,2055,1301,23.0,3811,2011,1438,1200,1864,1880,1240,1676,1673,870,1685,927,57.2,1423.35,0
2142,692,2055,1301,64.0,3811,1800,1867,1200,1864,1425,1240,1629,1632,997,2527,891,64.622374368519,7099,0
2142,3520,2157,2911,2.0,3811,2011,1867,1200,1441,1880,2065,1629,1632,2345,1685,1432,100.2,198.5,0
2142,3520,2157,2911,22.0,3811,2011,1867,2105,1864,1880,2065,1676,1673,2345,2527,962,69.7,1490.4,0
2142,3520,2055,1301,22.0,3811,2011,907,907,907,907,907,907,907,870,1685,891,20.25,488.25,0
2142,3520,2157,2911,20.0,3811,2011,1438,2105,1864,1880,1240,1676,1673,2345,1685,962,50.0,1003.05,0
2070,3520,2055,2911,66.0,3811,1800,1867,2105,1441,1425,2065,1629,1632,2345,2527,1432,105.2,6936.85,0
2142,3520,2055,2911,61.0,3811,1800,1867,2105,1441,1425,2065,1629,1632,2345,2527,1432,105.55,6281.45,1
2070,3520,2157,1301,1.0,3811,2011,1867,2105,1864,1880,2065,1629,1673,2345,2527,1432,64.622374368519,79.35,1
2070,692,2157,1301,33.0,3811,1800,1867,2105,1441,1425,2065,1629,1632,2345,2527,891,105.35,3465.05,0
2070,3520,2055,1301,11.0,3811,2011,907,907,907,907,907,907,907,870,1685,962,64.622374368519,233.9,0
2142,3520,2157,2911,1.0,3811,2011,907,907,907,907,907,907,907,2345,1685,962,20.25,20.25,1
2070,3520,2055,1301,20.0,3811,1800,1867,2105,1864,1425,1240,1676,1632,2345,2527,891,95.5,1916.2,0
2070,3520,2157,2911,23.0,3811,2011,907,907,907,907,907,907,907,870,2527,927,19.65,478.1,0
2070,692,2055,2911,72.0,3811,1800,1867,2105,1441,1425,2065,1629,1632,870,1685,927,105.0,7578.05,0
2142,3520,2157,2911,9.0,3811,1800,1867,2105,1864,1880,2065,1629,1673,2345,2527,1432,85.35,758.6,1
2070,3520,2055,1301,33.0,3811,1800,907,907,907,907,907,907,907,997,2527,962,24.5,740.3,1
2070,3520,2055,1301,32.0,3811,2011,1438,1200,1441,1880,1240,1676,1673,2345,1685,891,61.4,1864.65,0
2070,3520,2055,2911,72.0,3811,2011,1438,1200,1441,1425,1240,1629,1632,997,1685,962,85.1,6155.4,0
2070,3520,2055,1301,6.0,3811,1800,1867,2105,1864,1880,1240,1676,1673,2345,2527,1432,64.622374368519,502.85,1
2142,3520,2157,1301,22.0,3811,2011,1867,2105,1441,1425,2065,1629,1673,2345,2527,1432,89.4,2001.5,1
2142,3520,2157,1301,54.0,3811,2011,1867,1200,1441,1880,1240,1629,1632,870,2527,1432,105.85,5826.65,0
2070,3520,2055,2911,23.0,3811,1800,1867,2105,1864,1425,2065,1676,1632,2345,1685,962,90.15,2044.95,0
2142,3520,2055,1301,44.0,3811,2011,907,907,907,907,907,907,907,870,2527,891,20.5,865.05,0
2070,3520,2157,1301,18.0,3811,2011,907,907,907,907,907,907,907,870,1685,891,20.15,390.85,1
2070,3520,2055,1301,35.0,3811,1800,907,907,907,907,907,907,907,2345,2527,1432,25.75,882.55,0
2070,3520,2055,2911,1.0,3811,2011,907,907,907,907,907,907,907,2345,2527,962,64.622374368519,20.65,0
2142,3520,2157,2911,48.0,3811,1800,1867,2105,1441,1425,2065,1629,1632,997,2527,891,64.622374368519,5067.45,0
2070,3520,2157,2911,25.0,3811,1800,1438,1200,1441,1425,1240,1629,1673,2345,2527,891,78.35,1837.9,0
2142,3520,2157,1301,47.0,3811,2011,1438,1200,1441,1880,2065,1676,1673,2345,2527,1432,55.3,2654.05,0
2070,3520,2157,2911,5.0,3811,1800,1867,2105,1864,1880,2065,1629,1673,2345,2527,1432,85.2,474.8,1
2142,3520,2055,1301,51.0,3811,1800,907,907,907,907,907,907,907,997,2527,962,24.95,1222.25,0
2070,692,2157,2911,20.0,3811,1800,1438,2105,1864,1880,2065,1676,1632,2345,2527,962,61.6,1174.35,1
2142,3520,2055,1301,23.0,3811,2011,1867,1200,1864,1880,1240,1629,1632,2345,2527,1432,99.85,2331.3,1
2142,3520,2055,1301,37.0,3811,1800,1438,1200,1864,1425,1240,1676,1673,997,2527,927,64.622374368519,2278.75,0
2142,3520,2157,2911,7.0,3811,2011,1438,2105,1864,1880,2065,1676,1673,2345,2527,891,44.65,322.5,0
2142,3520,2055,1301,72.0,401,401,1438,1200,1864,1425,1240,1629,1632,997,1685,891,60.95,4549.05,0
2070,3520,2157,2911,65.0,3811,1800,1867,1200,1441,1425,2065,1629,1632,2345,2527,927,64.622374368519,7107,0
2070,3520,2157,2911,15.0,3811,2011,1438,2105,1864,1880,2065,1629,1673,870,1685,962,56.15,931.9,0
2142,3520,2055,2911,60.0,401,401,1438,2105,1441,1425,1240,1629,1632,2345,2527,891,64.622374368519,3582.4,0
2142,3520,2157,2911,63.0,3811,1800,1867,1200,1441,1425,1240,1629,1673,870,1685,927,104.5,6590.8,0
2142,3520,2055,2911,71.0,3811,1800,1438,1200,1441,1425,1240,1676,1632,997,1685,927,80.4,5727.15,0
2142,3520,2157,2911,2.0,3811,2011,1867,2105,1864,1880,2065,1676,1673,2345,2527,1432,69.8,146.65,0
2142,3520,2055,1301,40.0,3811,1800,907,907,907,907,907,907,907,997,1685,927,25.25,1006.9,0
2070,692,2157,2911,16.0,3811,2011,1438,2105,1864,1880,1240,1629,1673,2345,1685,1432,59.4,1023.9,1
2070,3520,2157,2911,5.0,3811,2011,1867,2105,1864,1880,1240,1676,1673,2345,2527,962,75.65,399.45,0
2070,3520,2157,2911,3.0,3811,2011,1867,2105,1864,1425,1240,1676,1673,2345,1685,927,80.1,217.55,1
2142,3520,2157,2911,8.0,3811,2011,907,907,907,907,907,907,907,2345,2527,927,20.45,162.3,0
2070,3520,2157,1301,7.0,3811,2011,1867,2105,1864,1880,2065,1676,1673,2345,2527,1432,71.05,472.65,0
2070,692,2157,2911,71.0,3811,1800,1867,2105,1864,1425,2065,1629,1632,997,1685,891,104.05,7413.55,0
2142,3520,2055,1301,1.0,3811,2011,1438,2105,1864,1880,2065,1676,1673,2345,1685,1432,44.55,44.55,0
2070,3520,2157,1301,16.0,3811,1800,1867,2105,1864,1880,1240,1676,1673,870,2527,927,79.5,1264.2,0
2070,692,2055,2911,67.0,3811,2011,907,907,907,907,907,907,907,997,2527,891,20.05,1263.05,0
2070,3520,2055,1301,22.0,3811,2011,1867,2105,1441,1880,2065,1676,1632,2345,1685,1432,64.622374368519,1845.9,1
2142,3520,2055,1301,1.0,3811,2011,907,907,907,907,907,907,907,870,2527,1432,64.622374368519,20.2,0
2070,3520,2157,2911,69.0,3811,2011,1438,1200,1864,1425,1240,1629,1632,997,2527,927,82.45,5555.3,0
2070,692,2055,2911,70.0,3811,1800,1867,1200,1441,1425,1240,1629,1632,997,2527,1432,113.65,7714.65,0
2142,3520,2055,1301,64.0,3811,1800,1867,2105,1441,1425,1240,1629,1632,997,2527,927,109.2,6741.15,0
2070,3520,2055,2911,27.0,3811,1800,1867,2105,1864,1425,2065,1676,1632,2345,1685,891,64.622374368519,2423.4,0
2070,3520,2157,2911,4.0,3811,1800,1867,2105,1441,1880,1240,1676,1632,2345,2527,1432,93.5,362.2,1
2142,3520,2157,2911,1.0,3811,2011,907,907,907,907,907,907,907,2345,1685,927,20.55,20.55,0
2070,3520,2055,1301,1.0,3811,2011,1867,2105,1864,1880,2065,1676,1673,2345,2527,1432,69.8,69.8,1
2142,3520,2055,1301,8.0,3811,2011,907,907,907,907,907,907,907,870,1685,927,19.9,153.95,0
2142,3520,2055,2911,3.0,401,401,1438,2105,1864,1880,1240,1676,1673,2345,2527,1432,29.9,92.25,0
2070,3520,2055,2911,64.0,3811,2011,1867,1200,1864,1880,1240,1629,1632,870,2527,962,96.9,6314.35,0
2142,692,2055,2911,43.0,3811,1800,1867,2105,1441,1880,1240,1629,1673,2345,2527,1432,94.3,3953.15,0
2142,3520,2157,2911,16.0,3811,1800,1438,2105,1441,1425,2065,1676,1632,2345,2527,891,71.4,1212.1,0
2142,3520,2055,1301,34.0,3811,2011,1867,2105,1864,1425,2065,1629,1673,2345,2527,962,84.05,2909.95,0
2070,3520,2055,1301,42.0,3811,2011,1867,2105,1864,1880,2065,1629,1673,2345,2527,927,77.95,3384,1
2070,3520,2055,2911,72.0,3811,1800,907,907,907,907,907,907,907,997,2527,962,26.0,1776,0
2142,3520,2055,1301,72.0,3811,1800,1438,1200,1441,1425,1240,1629,1632,997,2527,962,89.4,6376.55,0
2142,3520,2055,2911,17.0,3811,1800,1867,1200,1441,1425,2065,1676,1673,2345,1685,927,90.2,1454.15,1
2142,3520,2157,1301,5.0,3811,2011,1438,2105,1864,1880,1240,1676,1673,2345,2527,891,48.65,235.2,0
2070,3520,2055,2911,50.0,3811,1800,1867,1200,1441,1880,1240,1629,1632,2345,2527,891,109.65,5405.8,0
2070,3520,2157,2911,1.0,3811,2011,1867,2105,1864,1880,2065,1676,1673,2345,1685,1432,68.65,68.65,1
2142,3520,2157,2911,27.0,3811,1800,1867,2105,1864,1425,2065,1629,1632,870,2527,891,100.5,2673.45,0
2142,3520,2055,1301,31.0,3811,2011,1438,2105,1864,1425,1240,1676,1673,2345,1685,962,54.35,1647,0
2070,3520,2055,1301,2.0,401,401,1438,2105,1864,1880,2065,1676,1673,2345,2527,962,24.4,36.55,1
2142,3520,2157,2911,12.0,3811,2011,1867,2105,1864,1425,2065,1629,1632,870,1685,1432,95.7,1184,0
2070,3520,2157,2911,67.0,3811,1800,1867,1200,1441,1425,2065,1629,1673,2345,2527,927,102.95,6886.25,1
2142,3520,2157,1301,31.0,401,401,1438,2105,1864,1880,2065,1676,1673,2345,1685,927,25.0,789.2,0
2142,3520,2157,2911,12.0,3811,1800,1438,1200,1441,1880,1240,1676,1673,2345,2527,1432,67.25,832.3,0
2142,3520,2157,2911,2.0,401,401,1438,2105,1864,1880,2065,1676,1673,2345,2527,927,24.9,49.7,0
2070,3520,2055,1301,14.0,3811,1800,1867,2105,1864,1425,2065,1676,1632,2345,2527,1432,87.25,1258.6,1
2142,3520,2055,1301,72.0,3811,1800,1867,2105,1441,1425,1240,1629,1632,997,1685,927,110.9,7922.75,0
2142,3520,2055,1301,70.0,3811,1800,1867,1200,1441,1425,1240,1629,1632,997,1685,927,114.75,7842.3,0
2142,3520,2157,1301,39.0,3811,1800,907,907,907,907,907,907,907,870,1685,891,25.45,958.45,0
2142,3520,2055,1301,71.0,3811,2011,1438,1200,1864,1425,1240,1676,1632,997,2527,927,64.622374368519,4973.4,0
2070,3520,2055,1301,55.0,3811,1800,907,907,907,907,907,907,907,997,2527,927,25.65,1388,0
2142,3520,2055,1301,40.0,3811,1800,1867,1200,1441,1880,1240,1629,1632,2345,2527,927,110.1,4469.1,0
2070,692,2055,2911,72.0,3811,1800,907,907,907,907,907,907,907,997,1685,891,24.3,1778.7,0
2070,3520,2157,2911,1.0,3811,2011,1867,2105,1864,1880,2065,1676,1673,2345,2527,1432,70.25,70.25,1
2070,3520,2055,1301,52.0,3811,2011,907,907,907,907,907,907,907,997,1685,962,19.35,1031.7,0
2070,3520,2055,2911,62.0,3811,1800,1867,1200,1441,1425,1240,1629,1632,997,1685,962,113.95,6891.4,0
2070,3520,2055,1301,14.0,3811,2011,1867,2105,1864,1880,2065,1676,1632,2345,2527,891,64.622374368519,1152.8,0
2142,692,2157,2911,2.0,3811,2011,1438,2105,1864,1425,2065,1676,1673,2345,1685,962,49.95,107.1,0
2142,3520,2157,2911,17.0,3811,2011,1867,2105,1864,1880,2065,1676,1673,2345,2527,1432,70.8,1207,0
2070,3520,2157,2911,2.0,3811,2011,907,907,907,907,907,907,907,2345,1685,962,19.3,44.4,0
2142,3520,2157,2911,5.0,3811,1800,1867,2105,1441,1425,2065,1676,1673,2345,2527,1432,85.3,424.15,1
2070,3520,2055,1301,30.0,3811,1800,1867,2105,1864,1425,2065,1629,1632,2345,2527,1432,100.05,3046.15,1
2142,3520,2157,2911,21.0,3811,2011,1438,2105,1864,1425,2065,1676,1632,2345,1685,962,61.65,1393.6,0
2070,3520,2055,1301,72.0,3811,1800,907,907,907,907,907,907,907,870,2527,891,23.3,1623.15,0
2142,3520,2157,2911,66.0,3811,2011,907,907,907,907,907,907,907,997,1685,891,19.7,1253.8,0
2142,3520,2055,2911,17.0,3811,1800,1867,2105,1441,1425,2065,1629,1632,2345,2527,1432,102.55,1742.5,0
2142,3520,2055,2911,4.0,3811,1800,1438,2105,1864,1425,2065,1629,1673,2345,1685,1432,65.6,250.1,0
2142,3520,2055,1301,13.0,3811,2011,1438,1200,1864,1880,2065,1676,1673,2345,2527,962,64.622374368519,587.45,0
2142,3520,2157,2911,10.0,3811,2011,907,907,907,907,907,907,907,870,1685,962,19.5,225.85,0
2070,3520,2157,2911,1.0,3811,2011,1867,2105,1864,1880,2065,1629,1632,2345,1685,1432,90.55,90.55,1
2070,3520,2055,1301,4.0,3811,2011,1867,2105,1864,1880,2065,1629,1673,2345,2527,962,78.9,299.75,0
2142,3520,2055,1301,63.0,3811,1800,1438,1200,1864,1425,1240,1676,1632,997,1685,962,75.7,4676.7,0
2070,3520,2055,1301,63.0,3811,1800,1867,1200,1864,1880,2065,1629,1632,870,2527,927,64.622374368519,6311.2,0
2070,3520,2055,1301,63.0,3811,2011,1438,1200,1441,1425,1240,1676,1673,997,1685,962,63.55,4014.2,0
2142,3520,2055,2911,47.0,3811,1800,1867,2105,1441,1425,2065,1676,1673,2345,2527,891,83.35,4065,1
2142,3520,2055,2911,8.0,3811,2011,1438,2105,1441,1880,2065,1676,1673,2345,2527,891,49.55,393.45,0
2142,3520,2157,2911,5.0,3811,2011,1867,2105,1441,1880,2065,1676,1673,2345,2527,1432,74.65,383.65,0
2070,3520,2157,1301,50.0,3811,2011,1438,1200,1864,1425,1240,1629,1673,870,2527,927,70.8,3478.15,0
2142,3520,2055,2911,12.0,3811,2011,1867,1200,1441,1425,2065,1676,1673,2345,2527,1432,84.6,959.9,0
2070,3520,2157,1301,1.0,3811,2011,1438,2105,1864,1425,2065,1676,1632,2345,1685,1432,59.2,59.2,1
2070,3520,2157,2911,32.0,3811,1800,1867,2105,1441,1425,2065,1629,1632,870,2527,927,104.05,3416.85,0
2142,3520,2157,2911,60.0,3811,2011,1438,1200,1441,1425,2065,1676,1673,997,1685,1432,61.4,3638.25,0
2142,692,2157,2911,24.0,3811,1800,1867,2105,1441,1880,2065,1676,1673,2345,2527,1432,80.5,2088.45,0
2070,3520,2157,2911,70.0,3811,2011,1438,1200,1864,1425,1240,1629,1632,997,1685,891,79.6,5589.45,0
2070,3520,2157,1301,4.0,3811,2011,907,907,907,907,907,907,907,870,2527,962,20.4,84.75,0
2142,3520,2157,2911,13.0,3811,2011,907,907,907,907,907,907,907,870,2527,962,19.95,257,0
2070,3520,2055,2911,19.0,3811,2011,1438,2105,1864,1880,2065,1676,1673,2345,1685,962,44.9,839.65,0
2142,3520,2157,2911,21.0,3811,2011,907,907,907,907,907,907,907,2345,1685,962,20.0,417.7,0
2070,3520,2157,2911,7.0,3811,2011,907,907,907,907,907,907,907,2345,1685,962,20.35,150.6,0
2070,3520,2055,2911,3.0,3811,1800,1867,2105,1441,1880,2065,1676,1632,2345,2527,927,91.5,242.95,1
2142,3520,2157,2911,9.0,3811,2011,1867,2105,1864,1425,2065,1629,1632,2345,2527,1432,94.05,811.65,0
2142,3520,2055,2911,3.0,401,401,1438,1200,1864,1880,1240,1676,1673,2345,1685,962,35.1,101.1,0
2070,3520,2157,2911,66.0,3811,1800,1867,2105,1864,1425,2065,1629,1673,870,2527,891,92.15,6056.9,0
2142,3520,2157,1301,19.0,3811,1800,907,907,907,907,907,907,907,2345,2527,927,24.1,439.2,0
2070,3520,2157,2911,6.0,3811,2011,1438,1200,1864,1880,2065,1676,1673,2345,2527,1432,49.45,314.6,0
2070,692,2055,2911,70.0,3811,1800,1867,1200,1441,1425,1240,1629,1632,997,2527,927,113.0,7987.6,0
2142,3520,2055,1301,44.0,3811,1800,907,907,907,907,907,907,907,870,1685,1432,24.85,1013.6,0
2070,3520,2157,2911,71.0,3811,2011,1438,1200,1441,1425,1240,1629,1673,997,1685,927,77.35,5550.1,0
2142,3520,2157,2911,1.0,3811,2011,907,907,907,907,907,907,907,2345,1685,962,64.622374368519,20.4,0
2142,692,2055,2911,20.0,3811,2011,1867,2105,1441,1880,2065,1676,1673,2345,2527,1432,73.65,1463.5,1
2142,692,2157,2911,2.0,3811,2011,907,907,907,907,907,907,907,2345,1685,1432,19.2,37.2,0
2070,3520,2055,2911,63.0,3811,1800,1867,2105,1441,1425,1240,1629,1632,2345,2527,1432,108.75,6871.7,0
2070,3520,2055,1301,32.0,3811,1800,1867,1200,1864,1880,2065,1629,1673,2345,1685,1432,89.6,2901.8,0
2142,3520,2055,1301,21.0,3811,1800,1438,1200,1441,1880,1240,1629,1673,870,1685,962,77.5,1625,1
2070,3520,2157,2911,47.0,3811,2011,1867,1200,1864,1425,1240,1629,1632,870,2527,1432,103.7,4730.6,0
2142,3520,2055,1301,15.0,401,401,1438,1200,1864,1880,2065,1676,1673,2345,2527,891,30.2,469.65,0
2142,3520,2055,2911,61.0,3811,1800,1438,1200,1864,1425,1240,1676,1632,997,1685,927,75.35,4729.3,0
2142,3520,2055,1301,65.0,3811,1800,1438,1200,1441,1425,2065,1676,1632,870,1685,927,72.45,4653.85,1
2070,3520,2055,2911,34.0,3811,1800,1438,1200,1441,1880,1240,1676,1673,2345,1685,1432,62.65,2274.9,1
2070,3520,2055,1301,27.0,3811,2011,907,907,907,907,907,907,907,870,2527,962,20.55,583.3,0
2142,3520,2055,1301,69.0,3811,1800,1867,2105,1441,1425,2065,1629,1632,997,2527,1432,105.0,7297.75,0
2070,692,2157,2911,35.0,3811,1800,1867,1200,1441,1425,2065,1629,1632,870,2527,1432,108.35,3726.15,0
2142,692,2055,2911,65.0,3811,1800,1867,2105,1441,1425,2065,1629,1632,2345,2527,1432,104.35,6578.55,0
2142,3520,2157,2911,2.0,3811,2011,1867,2105,1441,1880,2065,1676,1673,2345,2527,1432,74.75,144.8,0
2142,3520,2157,2911,1.0,3811,2011,1867,2105,1864,1880,2065,1676,1673,2345,2527,1432,70.35,70.35,0
2070,3520,2157,2911,4.0,3811,1800,1867,2105,1864,1880,2065,1676,1673,2345,2527,1432,75.65,302.35,0
2142,692,2055,1301,71.0,3811,1800,1867,1200,1441,1880,2065,1629,1632,2345,2527,927,105.1,7548.1,1
2070,3520,2055,2911,41.0,3811,2011,1867,1200,1441,1425,2065,1629,1632,870,2527,891,104.45,4162.05,0
2070,3520,2157,2911,1.0,3811,2011,907,907,907,907,907,907,907,2345,2527,962,20.15,20.15,1
2070,3520,2157,2911,11.0,401,401,1438,2105,1864,1880,2065,1629,1673,2345,2527,962,35.8,363.15,0
2070,692,2157,2911,46.0,3811,1800,1867,1200,1441,1425,2065,1629,1632,870,2527,1432,110.0,4874.8,1
2070,3520,2157,2911,9.0,401,401,1438,1200,1864,1425,1240,1629,1632,2345,1685,962,58.5,539.85,1
2070,692,2157,2911,1.0,401,401,1438,2105,1864,1880,2065,1676,1673,2345,1685,1432,25.25,25.25,1
2142,692,2055,2911,27.0,3811,1800,1438,2105,1441,1425,1240,1629,1632,2345,2527,891,64.622374368519,2309.55,0
2142,3520,2055,1301,62.0,3811,2011,907,907,907,907,907,907,907,997,1685,927,20.05,1263.9,0
2070,3520,2055,2911,2.0,3811,2011,1438,2105,1864,1880,2065,1676,1673,2345,2527,1432,45.0,89.75,0
2142,3520,2157,2911,31.0,3811,2011,1867,2105,1864,1425,1240,1629,1632,997,1685,891,64.622374368519,3109.9,0
2070,3520,2157,2911,52.0,3811,1800,1867,1200,1441,1880,1240,1629,1632,870,2527,927,111.25,5916.45,1
2070,3520,2055,2911,69.0,3811,2011,1867,1200,1441,1880,1240,1629,1632,870,2527,927,106.4,7251.9,0
2142,3520,2157,2911,4.0,3811,2011,1438,2105,1864,1880,1240,1676,1673,2345,2527,962,50.8,202.3,0
2070,692,2055,2911,60.0,401,401,1438,2105,1441,1880,2065,1629,1632,997,2527,927,49.45,2907.55,0
2070,3520,2157,2911,2.0,3811,2011,1867,2105,1864,1880,2065,1629,1632,2345,2527,1432,64.622374368519,168.2,1
2142,3520,2055,1301,1.0,3811,2011,1438,2105,1864,1880,2065,1676,1673,2345,2527,962,45.85,45.85,1
2142,3520,2157,1301,1.0,3811,2011,1438,1200,1864,1880,2065,1676,1673,2345,1685,962,50.6,50.6,1
2142,3520,2157,2911,2.0,401,401,1438,2105,1864,1425,2065,1629,1632,2345,2527,1432,49.25,90.35,1
2142,692,2157,2911,26.0,3811,1800,1867,2105,1864,1880,2065,1629,1632,2345,2527,1432,93.6,2404.1,0
2142,692,2055,2911,65.0,3811,1800,1867,1200,1864,1880,2065,1629,1632,870,2527,1432,100.75,6674.65,0
2142,3520,2157,2911,19.0,3811,2011,1438,2105,1441,1880,1240,1676,1632,870,2527,891,65.35,1231.85,0
2070,3520,2157,2911,59.0,3811,1800,907,907,907,907,907,907,907,997,1685,1432,24.45,1493.1,0
2070,3520,2055,1301,48.0,3811,1800,1867,1200,1441,1880,2065,1629,1632,2345,2527,927,105.25,4997.5,0
2142,3520,2157,1301,5.0,3811,2011,907,907,907,907,907,907,907,997,1685,962,20.45,106.9,0
2142,3520,2055,2911,51.0,401,401,1438,2105,1441,1880,2065,1676,1673,2345,2527,927,30.05,1529.45,0
2070,3520,2157,2911,6.0,3811,2011,1438,2105,1864,1880,1240,1676,1673,2345,2527,891,49.65,267.35,1
2070,3520,2055,1301,25.0,401,401,1438,1200,1441,1425,2065,1629,1632,2345,2527,927,64.622374368519,1502.65,1
2142,3520,2055,2911,58.0,3811,2011,1438,1200,1441,1425,2065,1676,1673,870,1685,927,60.3,3563.8,1
2070,3520,2157,2911,11.0,3811,2011,907,907,907,907,907,907,907,2345,1685,891,20.3,246.3,0
2070,3520,2157,2911,15.0,3811,1800,1438,1200,1864,1880,2065,1676,1632,2345,2527,891,64.65,994.55,1
2070,3520,2157,2911,1.0,3811,2011,1867,2105,1864,1880,2065,1676,1673,2345,1685,962,70.75,70.75,1
2142,3520,2055,1301,27.0,3811,1800,1438,2105,1864,1880,1240,1629,1632,2345,1685,891,71.6,1957.1,0
2142,3520,2055,1301,71.0,3811,1800,1867,1200,1441,1425,1240,1629,1632,997,2527,891,116.05,8297.5,0
2142,3520,2157,2911,4.0,3811,2011,1867,2105,1864,1880,2065,1629,1673,2345,1685,1432,77.85,299.2,1
2142,3520,2055,1301,55.0,3811,2011,1438,1200,1441,1880,1240,1676,1673,997,1685,891,57.55,3046.4,1
2070,692,2157,2911,2.0,3811,2011,1867,2105,1864,1880,2065,1629,1673,2345,1685,962,81.5,162.55,0
2070,692,2157,2911,50.0,3811,1800,1867,1200,1441,1880,2065,1676,1673,2345,2527,1432,83.4,4113.7,0
2142,3520,2055,1301,25.0,3811,1800,1438,2105,1864,1880,1240,1676,1673,870,2527,962,55.1,1466.1,0
2142,3520,2157,2911,24.0,3811,2011,1867,2105,1441,1425,2065,1676,1632,2345,2527,1432,89.55,2187.15,0
2142,3520,2055,1301,53.0,3811,1800,1867,2105,1441,1425,2065,1629,1632,870,2527,1432,105.25,5576.3,0
2070,3520,2157,2911,46.0,3811,1800,1867,2105,1441,1425,2065,1676,1632,870,2527,1432,94.15,4408.45,0
2142,692,2055,2911,58.0,3811,1800,1867,2105,1441,1880,2065,1629,1632,2345,2527,1432,98.9,5780.7,0
2142,692,2055,2911,72.0,3811,2011,1867,1200,1441,1880,1240,1676,1673,997,2527,927,84.8,6141.65,0
2070,3520,2157,2911,17.0,3811,2011,1867,2105,1864,1880,2065,1676,1673,2345,2527,1432,70.0,1144.5,1
2070,3520,2157,2911,1.0,401,401,1438,2105,1864,1880,2065,1676,1673,2345,2527,962,24.9,24.9,0
2142,692,2157,2911,51.0,3811,1800,1867,2105,1441,1880,2065,1676,1673,870,2527,891,79.6,3974.7,0
2070,3520,2055,2911,71.0,3811,1800,907,907,907,907,907,907,907,997,1685,927,25.6,1888.25,0
2142,3520,2157,2911,2.0,3811,2011,1867,2105,1864,1880,2065,1676,1673,2345,2527,1432,67.75,116.65,1
2142,3520,2157,2911,62.0,3811,1800,1867,2105,1864,1425,2065,1629,1632,870,2527,1432,96.75,6125.4,1
2070,3520,2157,2911,1.0,3811,2011,1867,2105,1864,1880,2065,1676,1673,2345,2527,1432,70.25,70.25,0
2142,3520,2055,2911,44.0,3811,1800,1867,1200,1864,1425,2065,1676,1673,2345,2527,927,84.8,3626.35,0
2142,3520,2055,1301,67.0,3811,2011,1438,1200,1441,1880,1240,1676,1673,870,1685,962,60.05,3994.05,0
2142,3520,2157,2911,72.0,3811,1800,1438,1200,1864,1425,1240,1629,1632,997,1685,927,84.3,5997.1,0
